rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
80,AI Agents,superagent,5863,886,TypeScript,https://github.com/superagent-ai/superagent,superagent-ai,56,2025-04-01T07:49:39Z,🥷 Run AI-agents with an API
81,AI Agents,phoenix,5811,435,Jupyter Notebook,https://github.com/Arize-ai/phoenix,Arize-ai,408,2025-05-31T01:36:05Z,AI Observability & Evaluation
82,AI Agents,nanobrowser,5747,496,TypeScript,https://github.com/nanobrowser/nanobrowser,nanobrowser,19,2025-05-28T11:10:34Z,Open-Source Chrome extension for AI-powered web automation. Run multi-agent workflows using your own LLM API key. Alternative to OpenAI Operator.
83,AI Agents,marvin,5743,374,Python,https://github.com/PrefectHQ/marvin,PrefectHQ,57,2025-05-29T21:01:36Z,✨ AI agents that spark joy
84,AI Agents,open-deep-research,5651,697,TypeScript,https://github.com/nickscamara/open-deep-research,nickscamara,36,2025-05-07T15:38:28Z,An open source deep research clone. AI Agent that reasons large amounts of web data extracted with Firecrawl
85,AI Agents,julep,5479,923,Python,https://github.com/julep-ai/julep,julep-ai,46,2025-05-30T15:46:29Z,Serverless AI Workflows for Data & ML Teams
86,AI Agents,RD-Agent,5340,476,Python,https://github.com/microsoft/RD-Agent,microsoft,28,2025-05-30T16:32:41Z,"Research and development (R&D) is crucial for the enhancement of industrial productivity, especially in the AI era, where the core aspects of R&D are mainly focused on data and models. We are committed to automating these high-value generic R&D processes through R&D-Agent, which lets AI drive data-driven AI. 🔗https://aka.ms/RD-Agent-Tech-Report"
87,AI Agents,superduper,5067,495,Python,https://github.com/superduper-io/superduper,superduper-io,92,2025-05-30T08:29:35Z,Superduper: End-to-end framework for building custom AI applications and agents.
88,AI Agents,qodo-cover,5047,427,Python,https://github.com/qodo-ai/qodo-cover,qodo-ai,22,2025-05-27T17:05:18Z,Qodo-Cover: An AI-Powered Tool for Automated Test Generation and Code Coverage Enhancement! 💻🤖🧪🐞
89,AI Agents,pyspur,5011,349,TypeScript,https://github.com/PySpur-Dev/pyspur,PySpur-Dev,24,2025-05-12T12:01:00Z,A visual playground for agentic workflows: Iterate over your agents 10x faster
90,AI Agents,gaianet-node,4952,296,Shell,https://github.com/GaiaNet-AI/gaianet-node,GaiaNet-AI,46,2025-05-19T07:00:51Z,Install and run your own AI agent service
91,AI Agents,swarms,4898,567,Python,https://github.com/kyegomez/swarms,kyegomez,7,2025-05-29T23:49:10Z,The Enterprise-Grade Production-Ready Multi-Agent Orchestration Framework. Website: https://swarms.ai
92,AI Agents,mcp-agent,4844,442,Python,https://github.com/lastmile-ai/mcp-agent,lastmile-ai,56,2025-05-30T15:57:17Z,Build effective agents using Model Context Protocol and simple workflow patterns
93,AI Agents,SurfSense,4765,334,TypeScript,https://github.com/MODSetter/SurfSense,MODSetter,19,2025-05-31T02:36:55Z,"Open Source Alternative to NotebookLM / Perplexity / Glean, connected to external sources such as search engines (Tavily, Linkup), Slack, Linear, Notion, YouTube, GitHub and more."
94,AI Agents,magentic-ui,4729,424,Python,https://github.com/microsoft/magentic-ui,microsoft,44,2025-05-30T17:54:35Z,A research prototype of a human-centered web agent
95,AI Agents,AgentVerse,4581,446,JavaScript,https://github.com/OpenBMB/AgentVerse,OpenBMB,23,2024-09-09T05:47:44Z,"🤖 AgentVerse 🪐 is designed to facilitate the deployment of multiple LLM-based agents in various applications, which primarily provides two frameworks: task-solving and simulation"
96,AI Agents,steel-browser,4573,300,TypeScript,https://github.com/steel-dev/steel-browser,steel-dev,12,2025-05-29T22:37:39Z,🔥 Open Source Browser API for AI Agents & Apps. Steel Browser is a batteries-included browser instance that lets you automate the web without worrying about infrastructure.
97,AI Agents,Archon,4550,895,Python,https://github.com/coleam00/Archon,coleam00,20,2025-05-26T02:41:32Z,Archon is an AI agent that is able to create other AI agents using an advanced agentic coding workflow and framework knowledge base to unlock a new frontier of automated agents.
98,AI Agents,agentops,4472,408,Python,https://github.com/AgentOps-AI/agentops,AgentOps-AI,78,2025-05-31T00:04:08Z,"Python SDK for AI agent monitoring, LLM cost tracking, benchmarking, and more. Integrates with most LLMs and agent frameworks including OpenAI Agents SDK, CrewAI, Langchain, Autogen, AG2, and CamelAI"
99,AI Agents,Integuru,4353,340,Python,https://github.com/Integuru-AI/Integuru,Integuru-AI,7,2025-02-13T22:55:29Z,The first AI agent that builds permissionless integrations through reverse engineering platforms' internal APIs.
100,AI Agents,gibberlink,4333,350,TypeScript,https://github.com/PennyroyalTea/gibberlink,PennyroyalTea,8,2025-04-04T19:25:50Z,Two conversational AI agents switching from English to sound-level protocol after confirming they are both AI agents
1,Claude,NextChat,83601,61168,TypeScript,https://github.com/ChatGPTNextWeb/NextChat,ChatGPTNextWeb,636,2025-04-19T08:00:42Z,✨ Light and Fast AI Assistant. Support: Web | iOS | MacOS | Android |  Linux | Windows
2,Claude,lobe-chat,62025,12910,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,784,2025-05-31T00:30:56Z,"🤯 Lobe Chat - an open-source, modern-design AI chat framework. Supports Multi AI Providers( OpenAI / Claude 4 / Gemini / Ollama / DeepSeek / Qwen), Knowledge Base (file upload / knowledge management / RAG ), Multi-Modals (Plugins/Artifacts) and Thinking. One-click FREE deployment of your private ChatGPT/ Claude / DeepSeek application."
3,Claude,chatgpt-on-wechat,37349,9255,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,287,2025-05-30T09:06:57Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT4.1/GPT-4o/GPT-o1/ DeepSeek/Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
4,Claude,chatbox,35023,3354,TypeScript,https://github.com/chatboxai/chatbox,chatboxai,697,2025-05-28T12:59:36Z,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
5,Claude,LocalAI,32924,2511,Go,https://github.com/mudler/LocalAI,mudler,453,2025-05-30T20:16:37Z,":robot: The free, Open Source alternative to OpenAI, Claude and others. Self-hosted and local-first. Drop-in replacement for OpenAI,  running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. Features: Generate Text, Audio, Video, Images, Voice Cloning, Distributed, P2P inference"
6,Claude,khoj,30178,1687,Python,https://github.com/khoj-ai/khoj,khoj-ai,75,2025-05-28T08:16:56Z,"Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free."
7,Claude,GPT_API_free,30033,2173,Python,https://github.com/chatanywhere/GPT_API_free,chatanywhere,11,2025-05-17T17:09:25Z,Free ChatGPT&DeepSeek API Key，免费ChatGPT&DeepSeek API。免费接入DeepSeek API和GPT4 API，支持 gpt | deepseek | claude | gemini | grok 等排名靠前的常用大模型。
8,Claude,LibreChat,26079,4556,TypeScript,https://github.com/danny-avila/LibreChat,danny-avila,153,2025-05-31T02:18:15Z,"Enhanced ChatGPT Clone: Features Agents, DeepSeek, Anthropic, AWS, OpenAI, Assistants API, Azure, Groq, o1, GPT-4o, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active project."
9,Claude,one-api,25471,5205,JavaScript,https://github.com/songquanpeng/one-api,songquanpeng,856,2025-02-21T11:30:22Z,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI."
10,Claude,FastGPT,24491,6306,TypeScript,https://github.com/labring/FastGPT,labring,538,2025-05-30T13:13:46Z,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration."
11,Claude,void,22454,1434,TypeScript,https://github.com/voideditor/void,voideditor,156,2025-05-31T03:40:13Z,
12,Claude,repomix,16447,710,TypeScript,https://github.com/yamadashy/repomix,yamadashy,88,2025-05-31T03:06:32Z,"📦 Repomix is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more."
13,Claude,ChatALL,15817,1677,JavaScript,https://github.com/ai-shifu/ChatALL,ai-shifu,227,2025-05-22T16:24:36Z," Concurrently chat with ChatGPT, Bing Chat, Bard, Alpaca, Vicuna, Claude, ChatGLM, MOSS, 讯飞星火, 文心一言 and more, discover the best answers"
14,Claude,ChuanhuChatGPT,15417,2280,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,122,2025-03-13T09:36:38Z,"GUI for ChatGPT API and many LLMs. Supports agents, file-based QA, GPT finetuning and query with web search. All with a neat UI."
15,Claude,kirara-ai,15371,1683,Python,https://github.com/lss233/kirara-ai,lss233,96,2025-05-24T15:31:21Z,🤖 可 DIY 的 多模态 AI 聊天机器人 | 🚀 快速接入 微信、 QQ、Telegram、等聊天平台 | 🦈支持DeepSeek、Grok、Claude、Ollama、Gemini、OpenAI | 工作流系统、网页搜索、AI画图、人设调教、虚拟女仆、语音对话 | 
16,Claude,Thinking-Claude,15156,1757,TypeScript,https://github.com/richards199999/Thinking-Claude,richards199999,0,2025-03-10T04:02:46Z,Let your Claude able to think
17,Claude,mastra,13503,763,TypeScript,https://github.com/mastra-ai/mastra,mastra-ai,65,2025-05-31T00:00:34Z,"The TypeScript AI agent framework. ⚡ Assistants, RAG, observability. Supports any LLM: GPT-4, Claude, Gemini, Llama."
18,Claude,anthropic-cookbook,12576,1488,Jupyter Notebook,https://github.com/anthropics/anthropic-cookbook,anthropics,29,2025-05-30T06:07:52Z,A collection of notebooks/recipes showcasing some fun and effective ways of using Claude.
19,Claude,LangBot,11517,869,Python,https://github.com/RockChinQ/LangBot,RockChinQ,91,2025-05-30T14:29:21Z,🤩 IM bot platform designed for the LLM era / 简单易用的大模型即时通信机器人平台 ⚡️ 适配 QQ / 微信（企业微信、个人微信）/ 飞书 / 钉钉 / Discord / Telegram / Slack 等平台 🧩 支持 ChatGPT、DeepSeek、Dify、n8n、Claude、Google Gemini、xAI、PPIO、Ollama、阿里云百炼、SiliconFlow、Qwen、Moonshot、SillyTraven、MCP、WeClone 等 LLM & Agent
20,Claude,awesome-chatgpt-zh,11169,924,Python,https://github.com/EmbraceAGI/awesome-chatgpt-zh,EmbraceAGI,0,2024-11-05T10:24:21Z,ChatGPT 中文指南🔥，ChatGPT 中文调教指南，指令指南，应用开发指南，精选资源清单，更好的使用 chatGPT 让你的生产力 up up up! 🚀
21,Claude,claude-engineer,10998,1165,Python,https://github.com/Doriandarko/claude-engineer,Doriandarko,12,2024-12-12T22:08:15Z,"Claude Engineer is an interactive command-line interface (CLI) that leverages the power of Anthropic's Claude-3.5-Sonnet model to assist with software development tasks.This framework enables Claude to generate and manage its own tools, continuously expanding its capabilities through conversation. Available both as a CLI and a modern web interface"
22,Claude,claude-task-master,10959,1134,JavaScript,https://github.com/eyaltoledano/claude-task-master,eyaltoledano,80,2025-05-31T03:43:37Z,"An AI-powered task-management system you can drop into Cursor, Lovable, Windsurf, Roo, and others."
23,Claude,claude-code,10724,600,Shell,https://github.com/anthropics/claude-code,anthropics,595,2025-05-29T03:45:21Z,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands."
24,Claude,coai,8369,1124,TypeScript,https://github.com/coaidev/coai,coaidev,21,2025-04-30T19:12:53Z,🚀 Next Generation AI One-Stop Internationalization Solution. 🚀 下一代 AI 一站式 B/C 端解决方案，支持 OpenAI，Midjourney，Claude，讯飞星火，Stable Diffusion，DALL·E，ChatGLM，通义千问，腾讯混元，360 智脑，百川 AI，火山方舟，新必应，Gemini，Moonshot 等模型，支持对话分享，自定义预设，云端同步，模型市场，支持弹性计费和订阅计划模式，支持图片解析，支持联网搜索，支持模型缓存，丰富美观的后台管理与仪表盘数据统计。
25,Claude,new-api,7731,1521,Go,https://github.com/QuantumNous/new-api,QuantumNous,200,2025-05-30T19:30:31Z,AI模型接口管理与分发系统，支持将多种大模型转为统一格式调用，支持OpenAI、Claude等格式，可供个人或者企业内部管理与分发渠道使用，本项目基于One API二次开发。🍥 The next-generation LLM gateway and AI asset management system supports multiple languages.
26,Claude,Noi,7584,579,JavaScript,https://github.com/lencx/Noi,lencx,152,2025-05-01T02:21:25Z,"🚀 Power Your World with AI - Explore, Extend, Empower."
27,Claude,Upsonic,7497,695,Python,https://github.com/Upsonic/Upsonic,Upsonic,44,2025-05-29T19:02:39Z,The most reliable AI agent framework that supports MCP.
28,Claude,aichat,6870,443,Rust,https://github.com/sigoden/aichat,sigoden,0,2025-05-27T12:44:35Z,"All-in-one LLM CLI tool featuring Shell Assistant, Chat-REPL, RAG, AI Tools & Agents, with access to OpenAI, Claude, Gemini, Ollama, Groq, and more."
29,Claude,BlackFriday-GPTs-Prompts,6750,1046,,https://github.com/friuns2/BlackFriday-GPTs-Prompts,friuns2,89,2024-11-08T11:03:14Z,List of free GPTs that doesn't require plus subscription 
30,Claude,promptfoo,6748,546,TypeScript,https://github.com/promptfoo/promptfoo,promptfoo,170,2025-05-31T00:12:37Z,"Test your prompts, agents, and RAGs. Red teaming, pentesting, and vulnerability scanning for LLMs. Compare performance of GPT, Claude, Gemini, Llama, and more. Simple declarative configs with command line and CI/CD integration."
31,Claude,opencommit,6672,355,JavaScript,https://github.com/di-sukharev/opencommit,di-sukharev,152,2025-05-30T07:15:00Z,GPT wrapper for git — generate commit messages with an LLM in 1 sec — works best with Claude 3.5 — supports local models too
32,Claude,deep-searcher,6123,604,Python,https://github.com/zilliztech/deep-searcher,zilliztech,35,2025-05-30T12:43:23Z,Open Source Deep Research Alternative to Reason and Search on Private Data. Written in Python.
33,Claude,llamacoder,6046,1431,TypeScript,https://github.com/Nutlope/llamacoder,Nutlope,44,2025-04-08T15:15:38Z,Open source Claude Artifacts – built with Llama 3.1 405B
34,Claude,CL4R1T4S,5891,1262,,https://github.com/elder-plinius/CL4R1T4S,elder-plinius,8,2025-05-27T20:07:42Z,"SYSTEM PROMPT TRANSPARENCY FOR ALL - CHATGPT, GEMINI, GROK, CLAUDE, PERPLEXITY, CURSOR, WINDSURF, DEVIN, REPLIT, AND MORE!"
35,Claude,system_prompts_leaks,5850,1233,JavaScript,https://github.com/asgeirtj/system_prompts_leaks,asgeirtj,0,2025-05-25T11:17:54Z,"Collection of extracted System Prompts from popular chatbots like ChatGPT, Claude & Gemini"
36,Claude,code2prompt,5768,321,MDX,https://github.com/mufeedvh/code2prompt,mufeedvh,8,2025-05-26T18:18:26Z,"A CLI tool to convert your codebase into a single LLM prompt with source tree, prompt templating, and token counting."
37,Claude,fragments,5455,718,TypeScript,https://github.com/e2b-dev/fragments,e2b-dev,7,2025-05-22T17:49:47Z,Open-source Next.js template for building apps that are fully generated by AI. By E2B.
38,Claude,opencompass,5431,583,Python,https://github.com/open-compass/opencompass,open-compass,309,2025-05-29T06:09:08Z,"OpenCompass is an LLM evaluation platform, supporting a wide range of models (Llama3, Mistral, InternLM2,GPT-4,LLaMa2, Qwen,GLM, Claude, etc) over 100+ datasets."
39,Claude,fastapi_mcp,5178,431,Python,https://github.com/tadata-org/fastapi_mcp,tadata-org,47,2025-05-18T14:29:13Z,"Expose your FastAPI endpoints as Model Context Protocol (MCP) tools, with Auth!"
40,Claude,deepclaude,5168,414,Rust,https://github.com/getAsterisk/deepclaude,getAsterisk,46,2025-05-21T11:58:16Z,A high-performance LLM inference API and Chat UI that integrates DeepSeek R1's CoT reasoning traces with Anthropic Claude models.
41,Claude,GodMode,4264,340,TypeScript,https://github.com/smol-ai/GodMode,smol-ai,50,2024-07-29T00:31:03Z,"AI Chat Browser: Fast, Full webapp access to ChatGPT / Claude / Bard / Bing / Llama2! I use this 20 times a day."
42,Claude,maestro,4229,653,Python,https://github.com/Doriandarko/maestro,Doriandarko,32,2024-07-01T06:49:15Z,A framework for Claude Opus to intelligently orchestrate subagents.
43,Claude,bot-on-anything,4074,929,Python,https://github.com/zhayujie/bot-on-anything,zhayujie,263,2025-01-03T14:13:51Z,"A large model-based chatbot builder that can quickly integrate AI models (including ChatGPT, Claude, Gemini) into various software applications (such as Telegram, Gmail, Slack, and websites)."
44,Claude,codecompanion.nvim,3903,224,Lua,https://github.com/olimorris/codecompanion.nvim,olimorris,2,2025-05-30T21:02:54Z,"✨ AI-powered coding, seamlessly in Neovim"
45,Claude,obsidian-smart-connections,3721,216,JavaScript,https://github.com/brianpetro/obsidian-smart-connections,brianpetro,367,2025-05-30T01:31:03Z,"Chat with your notes & see links to related content with AI embeddings. Use local models or 100+ via APIs like Claude, Gemini, ChatGPT & Llama 3"
46,Claude,mcp-playwright,3692,299,TypeScript,https://github.com/executeautomation/mcp-playwright,executeautomation,25,2025-05-21T03:17:26Z,"Playwright Model Context Protocol Server - Tool to automate Browsers and APIs in Claude Desktop, Cline, Cursor IDE and More 🔌"
47,Claude,casibase,3674,430,Go,https://github.com/casibase/casibase,casibase,30,2025-05-30T13:22:24Z,"⚡️AI Cloud OS: Open-source enterprise-level AI knowledge base and MCP (model-context-protocol)/A2A (agent-to-agent) management platform with admin UI, user management and Single-Sign-On⚡️, supports ChatGPT, Claude, Llama, Ollama, HuggingFace, etc., chat bot demo: https://ai.casibase.com, admin UI demo: https://ai-admin.casibase.com"
48,Claude,every-chatgpt-gui,3520,246,,https://github.com/billmei/every-chatgpt-gui,billmei,4,2025-05-27T12:06:51Z,"Every front-end GUI client for ChatGPT, Claude, and other LLMs"
49,Claude,free-llm-api-resources,3483,308,Python,https://github.com/cheahjs/free-llm-api-resources,cheahjs,5,2025-05-31T01:26:56Z,A list of free LLM inference resources accessible via API.
50,Claude,claude-coder,3410,147,TypeScript,https://github.com/kodu-ai/claude-coder,kodu-ai,22,2025-04-30T10:21:02Z,Kodu is an autonomous coding agent that lives in your IDE. It is a VSCode extension that can help you build your dream project step by step by leveraging the latest technologies in automated coding agents 
51,Claude,deepchat,3331,391,TypeScript,https://github.com/ThinkInAIXYZ/deepchat,ThinkInAIXYZ,44,2025-05-31T02:09:14Z,🐬DeepChat - A smart assistant that connects powerful AI to your personal world
52,Claude,AChat,3251,1213,TypeScript,https://github.com/AprilNEA/AChat,AprilNEA,20,2025-05-28T06:05:47Z,"🌊 AChat - An open-source/self-hosted/local-first AI platform, designed for enterprises and teams, perfectly combining powerful local processing capabilities with seamless remote synchronization."
53,Claude,firecrawl-mcp-server,3248,303,JavaScript,https://github.com/mendableai/firecrawl-mcp-server,mendableai,25,2025-05-16T16:56:04Z,"Official Firecrawl MCP Server - Adds powerful web scraping to Cursor, Claude and any other LLM clients."
54,Claude,DesktopCommanderMCP,3158,348,JavaScript,https://github.com/wonderwhy-er/DesktopCommanderMCP,wonderwhy-er,30,2025-05-29T20:13:14Z,"This is MCP server for Claude that gives it terminal control, file system search and diff file editing capabilities"
55,Claude,Awesome-ChatGPT-prompts-ZH_CN,3028,165,,https://github.com/L1Xu4n/Awesome-ChatGPT-prompts-ZH_CN,L1Xu4n,12,2023-07-18T15:57:44Z,如何将ChatGPT调教成一只猫娘
56,Claude,git-mcp,2886,194,TypeScript,https://github.com/idosal/git-mcp,idosal,21,2025-05-25T16:03:34Z,"Put an end to code hallucinations! GitMCP is a free, open-source, remote MCP server for any GitHub project"
57,Claude,opencode,2727,185,Go,https://github.com/opencode-ai/opencode,opencode-ai,26,2025-05-22T18:26:08Z,A powerful AI coding agent. Built for the terminal.
58,Claude,DeepClaude,2618,499,Python,https://github.com/ErlichLiu/DeepClaude,ErlichLiu,24,2025-05-29T06:51:39Z,Unleash Next-Level AI! 🚀  💻 Code Generation: DeepSeek r1 + Claude 3.7 Sonnet - Unparalleled Performance! 📝 Content Creation: DeepSeek r1 + Gemini 2.5 Pro - Superior Quality! 🔌 OpenAI-Compatible. 🌊 Streaming & Non-Streaming Support.  ✨ Experience the Future of AI – Today! Click to Try Now! ✨
59,Claude,aide,2605,186,TypeScript,https://github.com/nicepkg/aide,nicepkg,32,2025-05-06T02:52:46Z,"Conquer Any Code in VSCode: One-Click Comments, Conversions, UI-to-Code, and AI Batch Processing of Files! 在 VSCode 中征服任何代码：一键注释、转换、UI 图生成代码、AI 批量处理文件！💪"
60,Claude,poe-api,2500,314,Python,https://github.com/ading2210/poe-api,ading2210,39,2023-09-18T04:56:52Z,"[UNMAINTAINED] A reverse engineered Python API wrapper for Quora's Poe, which provides free access to ChatGPT, GPT-4, and Claude."
61,Claude,awesome-claude-prompts,2487,244,,https://github.com/langgptai/awesome-claude-prompts,langgptai,0,2025-03-01T00:29:09Z,This repo includes Claude prompt curation to use Claude better.
62,Claude,VLMEvalKit,2446,375,Python,https://github.com/open-compass/VLMEvalKit,open-compass,105,2025-05-29T04:49:02Z,"Open-source evaluation toolkit of large multi-modality models (LMMs), support 220+ LMMs, 80+ benchmarks"
63,Claude,forge,2396,893,Rust,https://github.com/antinomyhq/forge,antinomyhq,31,2025-05-31T01:55:53Z,"AI enabled pair programmer for Claude, GPT, O Series, Grok, Deepseek, Gemini and 300+ models"
64,Claude,Awesome-MCP-ZH,2381,131,,https://github.com/yzfly/Awesome-MCP-ZH,yzfly,0,2025-05-30T01:23:17Z,"MCP 资源精选， MCP指南，Claude MCP，MCP Servers, MCP Clients"
65,Claude,ruby_llm,2324,137,Ruby,https://github.com/crmne/ruby_llm,crmne,39,2025-05-28T14:38:44Z,"Stop juggling AI SDKs! RubyLLM offers one delightful Ruby interface for OpenAI, Anthropic, Gemini, Bedrock, OpenRouter, DeepSeek, Ollama & compatible APIs. Chat, Vision, Audio, PDF, Images, Embeddings, Tools, Streaming & Rails integration."
66,Claude,griptape,2304,194,Python,https://github.com/griptape-ai/griptape,griptape-ai,63,2025-05-26T18:12:08Z,"Modular Python framework for AI agents and workflows with chain-of-thought reasoning, tools, and memory. "
67,Claude,awesome-ai-system-prompts,2250,333,TypeScript,https://github.com/dontriskit/awesome-ai-system-prompts,dontriskit,1,2025-05-29T00:58:37Z,"🧠 Curated collection of system prompts for top AI tools. Perfect for AI agent builders and prompt engineers. Incuding: ChatGPT, Claude, Perplexity, Manus, Claude-Code, Loveable, v0, Grok, same new, windsurf, notion, and MetaAI. "
68,Claude,elia,2162,135,Python,https://github.com/darrenburns/elia,darrenburns,13,2024-10-10T19:12:52Z,"A snappy, keyboard-centric terminal user interface for interacting with large language models. Chat with ChatGPT, Claude, Llama 3, Phi 3, Mistral, Gemma and more."
69,Claude,unity-mcp,2095,295,C#,https://github.com/justinpbarnett/unity-mcp,justinpbarnett,41,2025-04-09T13:19:24Z,A Unity MCP server that allows MCP clients like Claude Desktop or Cursor to perform Unity Editor actions.
70,Claude,dialoqbase,1756,280,TypeScript,https://github.com/n4ze3m/dialoqbase,n4ze3m,39,2024-10-15T14:24:20Z,Create chatbots with ease
71,Claude,mcp,1751,104,TypeScript,https://github.com/BrowserMCP/mcp,BrowserMCP,30,2025-04-24T21:49:44Z,Browser MCP is a Model Context Provider (MCP) server that allows AI applications to control your browser
72,Claude,papersgpt-for-zotero,1711,49,JavaScript,https://github.com/papersgpt/papersgpt-for-zotero,papersgpt,42,2025-05-28T21:27:09Z,"Zotero chat PDF with AI, DeepSeek, GPT 4.1, ChatGPT, Claude, Gemini, Qwen3"
73,Claude,tokencost,1678,78,Python,https://github.com/AgentOps-AI/tokencost,AgentOps-AI,9,2025-05-30T03:45:30Z,Easy token price estimates for 400+ LLMs. TokenOps.
74,Claude,exa-mcp-server,1654,145,TypeScript,https://github.com/exa-labs/exa-mcp-server,exa-labs,8,2025-05-23T21:42:55Z,Claude can perform Web Search | Exa with MCP (Model Context Protocol)
75,Claude,Thinking_in_Java_MindMapping,1606,462,,https://github.com/LjyYano/Thinking_in_Java_MindMapping,LjyYano,0,2025-05-23T10:35:23Z,编程笔记、观影指南、读书笔记、生活感悟、Switch 游戏
76,Claude,DevDocs,1580,150,TypeScript,https://github.com/cyberagiinc/DevDocs,cyberagiinc,7,2025-05-21T08:46:35Z,"Completely free, private, UI based Tech Documentation MCP server. Designed for coders and software developers in mind. Easily integrate into Cursor, Windsurf, Cline, Roo Code, Claude Desktop App "
77,Claude,GalTransl,1566,103,Python,https://github.com/GalTransl/GalTransl,GalTransl,25,2025-05-30T14:19:16Z,支持GPT-4/Claude/Deepseek/Sakura等大语言模型的Galgame自动化翻译解决方案  Automated translation solution for visual novels supporting GPT-4/Claude/Deepseek/Sakura
78,Claude,ax,1501,112,TypeScript,https://github.com/ax-llm/ax,ax-llm,11,2025-05-29T08:20:35Z,"The ""official"" unofficial DSPy framework. Build LLM powered agents and other workflows, based on the Stanford DSP paper."
79,Claude,prism,1460,120,PHP,https://github.com/prism-php/prism,prism-php,22,2025-05-30T13:23:19Z,A unified interface for working with LLMs in Laravel
80,Claude,AIChatWeb,1450,397,TypeScript,https://github.com/Nanjiren01/AIChatWeb,Nanjiren01,20,2024-07-19T07:23:42Z,在ChatGPT-Next-Web的基础上，增加注册登录，额度限制，邀请，敏感词，支付，基于docker一键部署。提供后台管理系统，可配置标题、欢迎词、额度不足提醒、公告
81,Claude,codemcp,1368,111,Python,https://github.com/ezyang/codemcp,ezyang,36,2025-05-07T00:02:11Z,Coding assistant MCP for Claude Desktop
82,Claude,Agently,1345,153,Python,https://github.com/AgentEra/Agently,AgentEra,28,2025-05-04T13:37:50Z,[GenAI Application Development Framework]  🚀 Build GenAI application quick and easy 💬 Easy to interact with GenAI agent in code using structure data and chained-calls syntax 🧩 Use Agently Workflow to manage complex GenAI working logic 🔀 Switch to any model without rewrite application code
83,Claude,AISuperDomain,1307,234,C#,https://github.com/win4r/AISuperDomain,win4r,34,2025-05-21T04:55:10Z,"Aila(AI超元域): The premier AI integration tool for Windows, macOS, and Android. Ask once, get answers from 10+ AIs like ChatGPT, Gemini, Claude3, Copilot, Poe, perplexity and more. Features customizable AI and prompts."
84,Claude,claude-to-chatgpt,1293,152,Python,https://github.com/jtsang4/claude-to-chatgpt,jtsang4,10,2024-08-18T08:35:25Z,This project converts the API of Anthropic's Claude model to the OpenAI Chat API format.
85,Claude,PandoraHelper,1278,174,TypeScript,https://github.com/nianhua99/PandoraHelper,nianhua99,6,2025-02-24T09:10:11Z,使用 PandoraHelper 轻松和你的小伙伴共享 ChatGPT Plus/Claude Pro 服务！
86,Claude,modelfusion,1271,91,TypeScript,https://github.com/vercel/modelfusion,vercel,33,2024-07-19T15:17:19Z,The TypeScript library for building AI applications.
87,Claude,ChatChat,1260,216,TypeScript,https://github.com/okisdev/ChatChat,okisdev,3,2025-05-30T23:25:12Z,"Chat Chat, your own unified chat and search to AI platform, with a simple and easy to use interface."
88,Claude,aws-genai-llm-chatbot,1256,383,TypeScript,https://github.com/aws-samples/aws-genai-llm-chatbot,aws-samples,24,2025-05-27T08:39:36Z,"A modular and comprehensive solution to deploy a Multi-LLM and Multi-RAG powered chatbot (Amazon Bedrock, Anthropic, HuggingFace, OpenAI, Meta, AI21, Cohere, Mistral) using AWS CDK on AWS"
