rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
19,AI Agents,system-prompts-and-models-of-ai-tools,17882,5711,,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,x1xhlol,9,2025-04-20T16:56:50Z,"FULL v0, Cursor, Manus, Same.dev, Lovable, Devin, Replit Agent & Windsurf Agent System Prompts, Tools & AI Models."
20,AI Agents,agentic,17365,2212,TypeScript,https://github.com/transitive-bullshit/agentic,transitive-bullshit,11,2025-04-20T21:29:20Z,AI agent stdlib that works with any LLM and TypeScript AI SDK.
21,AI Agents,awesome-ai-agents,17204,1297,,https://github.com/e2b-dev/awesome-ai-agents,e2b-dev,23,2025-02-26T10:04:45Z,A list of AI autonomous agents
22,AI Agents,SuperAGI,16216,1954,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,141,2025-01-22T22:14:07Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
23,AI Agents,DB-GPT,16197,2207,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,351,2025-04-21T03:13:03Z,AI Native Data App Development framework with AWEL(Agentic Workflow Expression Language) and Agents
24,AI Agents,RagaAI-Catalyst,16164,3794,Python,https://github.com/raga-ai-hub/RagaAI-Catalyst,raga-ai-hub,6,2025-04-17T09:12:44Z,"Python SDK for Agent AI Observability, Monitoring and Evaluation Framework. Includes features like agent, llm and tools tracing, debugging multi-agentic system, self-hosted dashboard and advanced analytics with timeline and execution graph view "
25,AI Agents,ai-agents-for-beginners,16099,3940,Jupyter Notebook,https://github.com/microsoft/ai-agents-for-beginners,microsoft,8,2025-04-14T11:05:25Z,10 Lessons to Get Started Building AI Agents
26,AI Agents,letta,16080,1668,Python,https://github.com/letta-ai/letta,letta-ai,36,2025-04-19T19:42:42Z,"Letta (formerly MemGPT) is the stateful agents framework with memory, reasoning, and context management."
27,AI Agents,deep-research,15635,1603,TypeScript,https://github.com/dzhng/deep-research,dzhng,62,2025-04-12T01:37:24Z,"An AI-powered research assistant that performs iterative, deep research on any topic by combining search engines, web scraping, and large language models.  The goal of this repo is to provide the simplest implementation of a deep research agent - e.g. an agent that can refine its research direction overtime and deep dive into a topic."
28,AI Agents,eliza,15579,5088,TypeScript,https://github.com/elizaOS/eliza,elizaOS,38,2025-04-21T01:00:20Z,Autonomous agents for everyone
29,AI Agents,DocsGPT,15562,1657,TypeScript,https://github.com/arc53/DocsGPT,arc53,30,2025-04-19T22:39:17Z,"DocsGPT is an open-source genAI tool that helps users get reliable answers from knowledge source, while avoiding hallucinations. It enables private and reliable information retrieval, with tooling and agentic system capability built in."
30,AI Agents,SWE-agent,15505,1577,Python,https://github.com/SWE-agent/SWE-agent,SWE-agent,32,2025-04-20T02:23:50Z,"SWE-agent takes a GitHub issue and tries to automatically fix it, using GPT-4, or your LM of choice. It can also be employed for offensive cybersecurity or competitive coding challenges. [NeurIPS 2024] "
31,AI Agents,ai-pdf-chatbot-langchain,15378,3066,TypeScript,https://github.com/mayooear/ai-pdf-chatbot-langchain,mayooear,2,2025-02-20T18:19:58Z,AI PDF chatbot agent built with LangChain & LangGraph 
32,AI Agents,activepieces,13897,1787,TypeScript,https://github.com/activepieces/activepieces,activepieces,300,2025-04-21T03:33:42Z,AI Agents & MCPs & AI Workflow Automation • (280+ MCP servers for AI agents) • AI Automation / AI Agent with MCPs • AI Workflows & AI Agents • MCPs for AI Agents
33,AI Agents,dagger,13590,719,Go,https://github.com/dagger/dagger,dagger,704,2025-04-20T18:43:55Z,An open-source runtime for composable workflows. Great for AI agents and CI/CD.
34,AI Agents,ai,13570,2100,TypeScript,https://github.com/vercel/ai,vercel,425,2025-04-21T01:09:41Z,"The AI Toolkit for TypeScript. From the creators of Next.js, the AI SDK is a free open-source library for building AI-powered applications and agents "
35,AI Agents,botpress,13566,1966,TypeScript,https://github.com/botpress/botpress,botpress,8,2025-04-18T23:12:19Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
36,AI Agents,screenpipe,13520,974,TypeScript,https://github.com/mediar-ai/screenpipe,mediar-ai,215,2025-04-16T15:24:22Z,"AI app store powered by 24/7 desktop history.  open source | 100% local | dev friendly | 24/7 screen, mic recording"
37,AI Agents,web-ui,12315,2011,Python,https://github.com/browser-use/web-ui,browser-use,226,2025-04-12T14:25:33Z,Run AI Agent in your browser.
38,AI Agents,plandex,12314,819,Go,https://github.com/plandex-ai/plandex,plandex-ai,16,2025-04-17T16:06:43Z,Open source AI coding agent. Designed for large projects and real world tasks.
39,AI Agents,mastra,12209,646,TypeScript,https://github.com/mastra-ai/mastra,mastra-ai,87,2025-04-19T17:26:52Z,"The TypeScript AI agent framework. ⚡ Assistants, RAG, observability. Supports any LLM: GPT-4, Claude, Gemini, Llama."
40,AI Agents,camel,12016,1257,Python,https://github.com/camel-ai/camel,camel-ai,331,2025-04-21T03:37:46Z,🐫 CAMEL: The first and the best multi-agent framework. Finding the Scaling Law of Agents. https://www.camel-ai.org
41,AI Agents,goose,11918,896,Rust,https://github.com/block/goose,block,148,2025-04-21T02:36:21Z,"an open source, extensible AI agent that goes beyond code suggestions - install, execute, edit, and test with any LLM"
42,AI Agents,GenAI_Agents,11675,1496,Jupyter Notebook,https://github.com/NirDiamant/GenAI_Agents,NirDiamant,0,2025-04-19T22:09:06Z,"This repository provides tutorials and implementations for various Generative AI Agent techniques, from basic to advanced. It serves as a comprehensive guide for building intelligent, interactive AI systems."
43,AI Agents,Fay,10877,2010,Python,https://github.com/xszyou/Fay,xszyou,103,2025-04-02T15:31:53Z,fay是一个帮助数字人（2.5d、3d、移动、pc、网页）或大语言模型（openai兼容、deepseek）连通业务系统的agent框架。
44,AI Agents,stagehand,10835,593,TypeScript,https://github.com/browserbase/stagehand,browserbase,69,2025-04-19T00:07:49Z,An AI web browsing framework focused on simplicity and extensibility.
45,AI Agents,openai-agents-python,9062,1157,Python,https://github.com/openai/openai-agents-python,openai,105,2025-04-20T01:36:19Z,"A lightweight, powerful framework for multi-agent workflows"
46,AI Agents,pydantic-ai,8761,766,Python,https://github.com/pydantic/pydantic-ai,pydantic,212,2025-04-21T01:49:47Z,Agent Framework / shim to use Pydantic with LLMs
47,AI Agents,ai-engineering-hub,8093,1378,Jupyter Notebook,https://github.com/patchy631/ai-engineering-hub,patchy631,17,2025-04-11T12:04:19Z,"In-depth tutorials on LLMs, RAGs and real-world AI agent applications."
48,AI Agents,bisheng,8092,1348,TypeScript,https://github.com/dataelement/bisheng,dataelement,89,2025-04-21T03:37:13Z,"BISHENG is an open LLM devops platform for next generation Enterprise AI applications. Powerful and comprehensive features include: GenAI workflow, RAG, Agent, Unified model management, Evaluation, SFT, Dataset Management, Enterprise-level System Management, Observability and more."
49,AI Agents,E2B,7986,532,MDX,https://github.com/e2b-dev/E2B,e2b-dev,36,2025-04-18T22:43:02Z,Secure open source cloud runtime for AI apps & AI agents
50,AI Agents,pr-agent,7596,814,Python,https://github.com/qodo-ai/pr-agent,qodo-ai,41,2025-04-19T06:29:29Z,"🚀 PR-Agent (Qodo Merge open-source): An AI-Powered 🤖 Tool for Automated Pull Request Analysis, Feedback, Suggestions and More! 💻🔍"
51,AI Agents,WrenAI,7544,710,TypeScript,https://github.com/Canner/WrenAI,Canner,137,2025-04-21T03:34:30Z,"🤖 Open-source GenBI AI Agent that empowers data-driven teams to chat with their data to generate Text-to-SQL, charts, spreadsheets, reports, dashboards and BI. 📈📊📋🧑‍💻"
52,AI Agents,Upsonic,7346,686,Python,https://github.com/Upsonic/Upsonic,Upsonic,32,2025-04-20T12:23:17Z,The most reliable AI agent framework that supports MCP.
53,AI Agents,adk-python,7245,658,Python,https://github.com/google/adk-python,google,99,2025-04-21T00:08:25Z,"An open-source, code-first Python toolkit for building, evaluating, and deploying sophisticated AI agents with flexibility and control."
54,AI Agents,lab,7212,1375,C,https://github.com/google-deepmind/lab,google-deepmind,60,2023-01-04T15:38:37Z,A customisable 3D platform for agent-based AI research
55,AI Agents,SerpentAI,6870,796,Python,https://github.com/SerpentAI/SerpentAI,SerpentAI,0,2022-11-07T01:59:31Z,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!
56,AI Agents,lamda,6851,941,Python,https://github.com/firerpa/lamda,firerpa,23,2025-04-20T12:26:07Z,"🤖  The most powerful Android RPA framework, the next generation of mobile automation robots."
57,AI Agents,BlackFriday-GPTs-Prompts,6570,1025,,https://github.com/friuns2/BlackFriday-GPTs-Prompts,friuns2,83,2024-11-08T11:03:14Z,List of free GPTs that doesn't require plus subscription 
58,AI Agents,agent-zero,6538,1423,Python,https://github.com/frdel/agent-zero,frdel,104,2025-04-17T19:47:17Z,Agent Zero AI framework
59,AI Agents,R2R,6491,502,Python,https://github.com/SciPhi-AI/R2R,SciPhi-AI,77,2025-04-18T06:34:50Z,SoTA production-ready AI retrieval system. Agentic Retrieval-Augmented Generation (RAG) with a RESTful API.
60,AI Agents,aichat,6489,423,Rust,https://github.com/sigoden/aichat,sigoden,0,2025-04-21T00:34:16Z,"All-in-one LLM CLI tool featuring Shell Assistant, Chat-REPL, RAG, AI Tools & Agents, with access to OpenAI, Claude, Gemini, Ollama, Groq, and more."
61,AI Agents,street-fighter-ai,6476,1398,Python,https://github.com/linyiLYi/street-fighter-ai,linyiLYi,56,2024-05-14T22:46:22Z,This is an AI agent for Street Fighter II Champion Edition.
62,AI Agents,MindSearch,6311,635,JavaScript,https://github.com/InternLM/MindSearch,InternLM,38,2025-01-08T09:34:38Z,🔍 An LLM-based Multi-agent Framework of Web Search Engine (like Perplexity.ai Pro and SearchGPT)
63,AI Agents,intentkit,6176,657,Python,https://github.com/crestalnetwork/intentkit,crestalnetwork,42,2025-04-21T03:24:40Z,"An open and fair framework for everyone to build AI agents equipped with powerful skills. Launch your agent, improve the world, your wallet, or both!"
64,AI Agents,SuperPrompt,6054,574,,https://github.com/NeoVertex1/SuperPrompt,NeoVertex1,9,2024-12-01T04:13:50Z,SuperPrompt is an attempt to engineer prompts that might help us understand AI agents.
65,AI Agents,LaVague,6019,546,Python,https://github.com/lavague-ai/LaVague,lavague-ai,86,2025-01-21T13:41:48Z,Large Action Model framework to develop AI Web Agents
66,AI Agents,DevOpsGPT,5891,719,HTML,https://github.com/kuafuai/DevOpsGPT,kuafuai,16,2024-08-14T09:11:08Z,Multi agent system for AI-driven software development. Combine LLM with DevOps tools to convert natural language requirements into working software. Supports any development language and extends the existing code.
67,AI Agents,superagent,5762,872,TypeScript,https://github.com/superagent-ai/superagent,superagent-ai,56,2025-04-01T07:49:39Z,🥷 Run AI-agents with an API
68,AI Agents,agents,5643,780,Python,https://github.com/livekit/agents,livekit,224,2025-04-21T03:22:38Z,A powerful framework for building realtime voice AI agents 🤖🎙️📹 
69,AI Agents,TEN-Agent,5640,642,Python,https://github.com/TEN-framework/TEN-Agent,TEN-framework,71,2025-04-19T16:04:14Z,"TEN Agent is a conversational voice AI agent powered by TEN, integrating Deepseek, Gemini, OpenAI, RTC, and hardware like ESP32. It enables realtime AI capabilities like  seeing, hearing, and speaking, and is fully compatible with platforms like Dify and Coze."
70,AI Agents,marvin,5629,362,Python,https://github.com/PrefectHQ/marvin,PrefectHQ,60,2025-04-18T02:27:55Z,✨ AI agents that spark joy
71,AI Agents,Figma-Context-MCP,5558,435,TypeScript,https://github.com/GLips/Figma-Context-MCP,GLips,11,2025-04-21T02:25:20Z,MCP server to provide Figma layout information to AI coding agents like Cursor
72,AI Agents,phoenix,5425,398,Jupyter Notebook,https://github.com/Arize-ai/phoenix,Arize-ai,342,2025-04-20T20:18:56Z,AI Observability & Evaluation
73,AI Agents,open-deep-research,5407,670,TypeScript,https://github.com/nickscamara/open-deep-research,nickscamara,35,2025-02-23T13:56:45Z,An open source deep research clone. AI Agent that reasons large amounts of web data extracted with Firecrawl
74,AI Agents,julep,5220,926,Jupyter Notebook,https://github.com/julep-ai/julep,julep-ai,32,2025-04-18T11:56:25Z,Serverless AI Workflows for Data & ML Teams
75,AI Agents,nanobrowser,5217,427,TypeScript,https://github.com/nanobrowser/nanobrowser,nanobrowser,17,2025-04-20T13:51:56Z,Open-Source Chrome extension for AI-powered web automation. Run multi-agent workflows using your own LLM API key. Alternative to OpenAI Operator.
76,AI Agents,superduper,5035,492,Python,https://github.com/superduper-io/superduper,superduper-io,91,2025-04-19T10:19:27Z,Superduper: End-to-end framework for building custom AI applications and agents.
77,AI Agents,qodo-cover,4979,420,Python,https://github.com/qodo-ai/qodo-cover,qodo-ai,24,2025-04-15T18:41:08Z,Qodo-Cover: An AI-Powered Tool for Automated Test Generation and Code Coverage Enhancement! 💻🤖🧪🐞
78,AI Agents,gaianet-node,4939,289,Shell,https://github.com/GaiaNet-AI/gaianet-node,GaiaNet-AI,36,2025-04-18T13:08:47Z,Install and run your own AI agent service
79,AI Agents,swarms,4808,550,Python,https://github.com/kyegomez/swarms,kyegomez,15,2025-04-20T22:08:21Z,The Enterprise-Grade Production-Ready Multi-Agent Orchestration Framework. Website: https://swarms.ai
80,AI Agents,multi-agent-orchestrator,4724,391,Python,https://github.com/awslabs/multi-agent-orchestrator,awslabs,36,2025-04-15T15:01:30Z,Flexible and powerful framework for managing multiple AI agents and handling complex conversations
81,AI Agents,pyspur,4610,321,TypeScript,https://github.com/PySpur-Dev/pyspur,PySpur-Dev,20,2025-04-07T05:00:07Z,A visual playground for agentic workflows: Iterate over your agents 10x faster
82,AI Agents,AgentVerse,4486,442,JavaScript,https://github.com/OpenBMB/AgentVerse,OpenBMB,23,2024-09-09T05:47:44Z,"🤖 AgentVerse 🪐 is designed to facilitate the deployment of multiple LLM-based agents in various applications, which primarily provides two frameworks: task-solving and simulation"
83,AI Agents,cua,4336,159,Python,https://github.com/trycua/cua,trycua,32,2025-04-21T03:38:26Z,c/ua is the Docker Container for Computer-Use AI Agents.
84,AI Agents,Integuru,4271,338,Python,https://github.com/Integuru-AI/Integuru,Integuru-AI,7,2025-02-13T22:55:29Z,The first AI agent that builds permissionless integrations through reverse engineering platforms' internal APIs.
85,AI Agents,agentops,4237,379,Python,https://github.com/AgentOps-AI/agentops,AgentOps-AI,90,2025-04-19T00:27:36Z,"Python SDK for AI agent monitoring, LLM cost tracking, benchmarking, and more. Integrates with most LLMs and agent frameworks including OpenAI Agents SDK, CrewAI, Langchain, Autogen, AG2, and CamelAI"
86,AI Agents,steel-browser,4210,266,TypeScript,https://github.com/steel-dev/steel-browser,steel-dev,8,2025-04-16T21:06:23Z,🔥 Open Source Browser API for AI Agents & Apps. Steel Browser is a batteries-included browser instance that lets you automate the web without worrying about infrastructure.
87,AI Agents,ragapp,4195,475,TypeScript,https://github.com/ragapp/ragapp,ragapp,49,2025-01-22T14:23:25Z,The easiest way to use Agentic RAG in any enterprise
88,AI Agents,RD-Agent,4192,360,Python,https://github.com/microsoft/RD-Agent,microsoft,23,2025-04-21T01:53:26Z,"Research and development (R&D) is crucial for the enhancement of industrial productivity, especially in the AI era, where the core aspects of R&D are mainly focused on data and models. We are committed to automating these high-value generic R&D processes through our open source R&D automation tool RD-Agent, which lets AI drive data-driven AI."
89,AI Agents,gibberlink,4169,340,TypeScript,https://github.com/PennyroyalTea/gibberlink,PennyroyalTea,8,2025-04-04T19:25:50Z,Two conversational AI agents switching from English to sound-level protocol after confirming they are both AI agents
90,AI Agents,Archon,4149,771,Python,https://github.com/coleam00/Archon,coleam00,16,2025-04-21T03:35:34Z,Archon is an AI agent that is able to create other AI agents using an advanced agentic coding workflow and framework knowledge base to unlock a new frontier of automated agents.
91,AI Agents,PraisonAI,4099,589,Jupyter Notebook,https://github.com/MervinPraison/PraisonAI,MervinPraison,86,2025-04-08T11:05:05Z,"PraisonAI is a production-ready Multi AI Agents framework, designed to create AI Agents to automate and solve problems ranging from simple tasks to complex challenges. It provides a low-code solution to streamline the building and management of multi-agent LLM systems, emphasising simplicity, customisation, and effective human-agent collaboration."
92,AI Agents,graphiti,4089,319,Python,https://github.com/getzep/graphiti,getzep,15,2025-04-21T03:21:20Z,Build Real-Time Knowledge Graphs for AI Agents
93,AI Agents,AIOS,4059,499,Python,https://github.com/agiresearch/AIOS,agiresearch,43,2025-04-18T19:38:18Z,AIOS: AI Agent Operating System
94,AI Agents,micro-agent,3962,343,TypeScript,https://github.com/BuilderIO/micro-agent,BuilderIO,38,2024-11-14T17:27:03Z,An AI agent that writes (actually useful) code for you
95,AI Agents,auto-dev,3859,425,Kotlin,https://github.com/unit-mesh/auto-dev,unit-mesh,7,2025-04-21T01:21:18Z,"🧙‍AutoDev: The AI-powered coding wizard（AI  驱动编程助手）with multilingual support 🌐, auto code generation 🏗️, and a helpful bug-slaying assistant 🐞! Customizable prompts 🎨 and a magic Auto Dev/Testing/Document/Agent  feature 🧪 included! 🚀"
96,AI Agents,mcp-agent,3854,438,Python,https://github.com/lastmile-ai/mcp-agent,lastmile-ai,35,2025-04-20T23:36:49Z,Build effective agents using Model Context Protocol and simple workflow patterns
97,AI Agents,cursor-tools,3719,184,TypeScript,https://github.com/eastlondoner/cursor-tools,eastlondoner,31,2025-04-18T20:54:43Z,Give Cursor Agent an AI Team and Advanced Skills
98,AI Agents,GenAI-Showcase,3563,586,Jupyter Notebook,https://github.com/mongodb-developer/GenAI-Showcase,mongodb-developer,4,2025-04-17T22:51:30Z,GenAI Cookbook
99,AI Agents,casibase,3497,410,Go,https://github.com/casibase/casibase,casibase,30,2025-04-20T15:09:57Z,"⚡️AI Cloud OS: Open-source enterprise-level AI knowledge base and Manus-like agent management platform with admin UI, user management and Single-Sign-On⚡️, supports ChatGPT, Claude, DeepSeek R1, Llama, Ollama, HuggingFace, etc., chat bot demo: https://ai.casibase.com, admin UI demo: https://ai-admin.casibase.com"
100,AI Agents,rig,3458,361,Rust,https://github.com/0xPlaygrounds/rig,0xPlaygrounds,53,2025-04-18T21:00:43Z,"⚙️🦀 Build portable, modular & lightweight Fullstack Agents"
1,Claude,NextChat,82874,61140,TypeScript,https://github.com/ChatGPTNextWeb/NextChat,ChatGPTNextWeb,622,2025-04-19T08:00:42Z,✨ Light and Fast AI Assistant. Support: Web | iOS | MacOS | Android |  Linux | Windows
2,Claude,lobe-chat,59054,12522,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,693,2025-04-21T03:23:13Z,"🤯 Lobe Chat - an open-source, modern-design AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Ollama / DeepSeek / Qwen), Knowledge Base (file upload / knowledge management / RAG ), Multi-Modals (Plugins/Artifacts) and Thinking. One-click FREE deployment of your private ChatGPT/ Claude / DeepSeek application."
3,Claude,chatgpt-on-wechat,36409,9107,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,282,2025-04-20T09:22:54Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT4.1/GPT-4o/GPT-o1/ DeepSeek/Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
4,Claude,chatbox,34288,3272,TypeScript,https://github.com/chatboxai/chatbox,chatboxai,659,2025-04-21T01:50:48Z,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
5,Claude,LocalAI,31931,2433,Go,https://github.com/mudler/LocalAI,mudler,432,2025-04-20T21:44:34Z,":robot: The free, Open Source alternative to OpenAI, Claude and others. Self-hosted and local-first. Drop-in replacement for OpenAI,  running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. Features: Generate Text, Audio, Video, Images, Voice Cloning, Distributed, P2P inference"
6,Claude,GPT_API_free,29220,2119,Python,https://github.com/chatanywhere/GPT_API_free,chatanywhere,6,2025-04-19T03:10:33Z,Free ChatGPT&DeepSeek API Key，免费ChatGPT&DeepSeek API。免费接入DeepSeek API和GPT4 API，支持 gpt | deepseek | claude | gemini | grok 等排名靠前的常用大模型。
7,Claude,khoj,28762,1607,Python,https://github.com/khoj-ai/khoj,khoj-ai,66,2025-04-20T15:04:40Z,"Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free."
8,Claude,LibreChat,24731,4191,TypeScript,https://github.com/danny-avila/LibreChat,danny-avila,143,2025-04-21T00:31:39Z,"Enhanced ChatGPT Clone: Features Agents, DeepSeek, Anthropic, AWS, OpenAI, Assistants API, Azure, Groq, o1, GPT-4o, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active project."
9,Claude,one-api,24728,5116,JavaScript,https://github.com/songquanpeng/one-api,songquanpeng,838,2025-02-21T11:30:22Z,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI."
10,Claude,FastGPT,23656,6131,TypeScript,https://github.com/labring/FastGPT,labring,483,2025-04-21T02:41:26Z,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration."
11,Claude,ChatALL,15757,1670,JavaScript,https://github.com/ai-shifu/ChatALL,ai-shifu,222,2025-04-20T18:12:53Z," Concurrently chat with ChatGPT, Bing Chat, Bard, Alpaca, Vicuna, Claude, ChatGLM, MOSS, 讯飞星火, 文心一言 and more, discover the best answers"
12,Claude,ChuanhuChatGPT,15421,2287,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,122,2025-03-13T09:36:38Z,"GUI for ChatGPT API and many LLMs. Supports agents, file-based QA, GPT finetuning and query with web search. All with a neat UI."
13,Claude,kirara-ai,15067,1658,Python,https://github.com/lss233/kirara-ai,lss233,206,2025-04-20T19:49:46Z,🤖 可 DIY 的 多模态 AI 聊天机器人 | 🚀 快速接入 微信、 QQ、Telegram、等聊天平台 | 🦈支持DeepSeek、Grok、Claude、Ollama、Gemini、OpenAI | 工作流系统、网页搜索、AI画图、人设调教、虚拟女仆、语音对话 | 
14,Claude,Thinking-Claude,14994,1740,TypeScript,https://github.com/richards199999/Thinking-Claude,richards199999,0,2025-03-10T04:02:46Z,Let your Claude able to think
15,Claude,repomix,14858,637,TypeScript,https://github.com/yamadashy/repomix,yamadashy,72,2025-04-21T02:17:19Z,"📦 Repomix (formerly Repopack) is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more."
16,Claude,mastra,12209,646,TypeScript,https://github.com/mastra-ai/mastra,mastra-ai,87,2025-04-19T17:26:52Z,"The TypeScript AI agent framework. ⚡ Assistants, RAG, observability. Supports any LLM: GPT-4, Claude, Gemini, Llama."
17,Claude,void,11883,743,TypeScript,https://github.com/voideditor/void,voideditor,23,2025-04-21T03:32:28Z,
18,Claude,anthropic-cookbook,11835,1382,Jupyter Notebook,https://github.com/anthropics/anthropic-cookbook,anthropics,29,2025-04-17T17:17:25Z,A collection of notebooks/recipes showcasing some fun and effective ways of using Claude.
19,Claude,awesome-chatgpt-zh,11104,919,Python,https://github.com/EmbraceAGI/awesome-chatgpt-zh,EmbraceAGI,0,2024-11-05T10:24:21Z,ChatGPT 中文指南🔥，ChatGPT 中文调教指南，指令指南，应用开发指南，精选资源清单，更好的使用 chatGPT 让你的生产力 up up up! 🚀
20,Claude,claude-engineer,10978,1164,Python,https://github.com/Doriandarko/claude-engineer,Doriandarko,11,2024-12-12T22:08:15Z,"Claude Engineer is an interactive command-line interface (CLI) that leverages the power of Anthropic's Claude-3.5-Sonnet model to assist with software development tasks.This framework enables Claude to generate and manage its own tools, continuously expanding its capabilities through conversation. Available both as a CLI and a modern web interface"
21,Claude,LangBot,10668,788,Python,https://github.com/RockChinQ/LangBot,RockChinQ,83,2025-04-21T03:32:30Z,"😎简单易用、🧩丰富生态 - 大模型原生即时通信机器人平台 | 适配 QQ / 微信（企业微信、个人微信）/ 飞书 / 钉钉 / Discord / Telegram / Slack 等平台 | 支持 ChatGPT、DeepSeek、Dify、Claude、Gemini、xAI Grok、Ollama、LM Studio、阿里云百炼、火山方舟、SiliconFlow、Qwen、Moonshot、ChatGLM、SillyTraven、MCP 等 LLM 的机器人 / Agent | LLM-based instant messaging bots platform, supports Discord, Telegram, WeChat, Lark, DingTalk, QQ, Slack"
22,Claude,coai,8247,1107,TypeScript,https://github.com/coaidev/coai,coaidev,18,2025-04-12T18:49:43Z,🚀 Next Generation AI One-Stop Internationalization Solution. 🚀 下一代 AI 一站式 B/C 端解决方案，支持 OpenAI，Midjourney，Claude，讯飞星火，Stable Diffusion，DALL·E，ChatGLM，通义千问，腾讯混元，360 智脑，百川 AI，火山方舟，新必应，Gemini，Moonshot 等模型，支持对话分享，自定义预设，云端同步，模型市场，支持弹性计费和订阅计划模式，支持图片解析，支持联网搜索，支持模型缓存，丰富美观的后台管理与仪表盘数据统计。
23,Claude,claude-code,7804,400,Shell,https://github.com/anthropics/claude-code,anthropics,305,2025-04-18T22:31:01Z,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands."
24,Claude,Noi,7418,560,JavaScript,https://github.com/lencx/Noi,lencx,147,2025-04-14T07:09:06Z,"🚀 Power Your World with AI - Explore, Extend, Empower."
25,Claude,Upsonic,7346,686,Python,https://github.com/Upsonic/Upsonic,Upsonic,32,2025-04-20T12:23:17Z,The most reliable AI agent framework that supports MCP.
26,Claude,new-api,6864,1355,Go,https://github.com/QuantumNous/new-api,QuantumNous,154,2025-04-19T10:07:57Z,AI模型接口管理与分发系统，支持将多种大模型转为统一格式调用，支持OpenAI、Claude等格式，可供个人或者企业内部管理与分发渠道使用，本项目基于One API二次开发。🍥 The next-generation LLM gateway and AI asset management system supports multiple languages.
27,Claude,opencommit,6591,351,JavaScript,https://github.com/di-sukharev/opencommit,di-sukharev,145,2025-04-14T08:19:20Z,GPT wrapper for git — generate commit messages with an LLM in 1 sec — works best with Claude 3.5 — supports local models too
28,Claude,BlackFriday-GPTs-Prompts,6570,1025,,https://github.com/friuns2/BlackFriday-GPTs-Prompts,friuns2,83,2024-11-08T11:03:14Z,List of free GPTs that doesn't require plus subscription 
29,Claude,fastmcp,6497,335,Python,https://github.com/jlowin/fastmcp,jlowin,32,2025-04-21T01:15:05Z,"🚀 The fast, Pythonic way to build MCP servers and clients"
30,Claude,aichat,6489,423,Rust,https://github.com/sigoden/aichat,sigoden,0,2025-04-21T00:34:16Z,"All-in-one LLM CLI tool featuring Shell Assistant, Chat-REPL, RAG, AI Tools & Agents, with access to OpenAI, Claude, Gemini, Ollama, Groq, and more."
31,Claude,promptfoo,6243,513,TypeScript,https://github.com/promptfoo/promptfoo,promptfoo,152,2025-04-21T03:37:23Z,"Test your prompts, agents, and RAGs. Red teaming, pentesting, and vulnerability scanning for LLMs. Compare performance of GPT, Claude, Gemini, Llama, and more. Simple declarative configs with command line and CI/CD integration."
32,Claude,llamacoder,5913,1361,TypeScript,https://github.com/Nutlope/llamacoder,Nutlope,38,2025-04-08T15:15:38Z,Open source Claude Artifacts – built with Llama 3.1 405B
